timestamp,threat_type,severity,source_ip,affected_system,hostname,user_account,detection_method,status,response_time_minutes,confidence_score,event_count,date,hour,day_of_week,is_internal,is_resolved
2024-01-09 15:45:00,Phishing Attempt,Low,10.0.16.223,Email Server,SRV-MAIL-20,user036,IDS/IPS,False Positive,59,36,10,2024-01-09,15,Tuesday,True,False
2024-01-09 15:58:00,XSS Attack,High,79.176.203.189,Firewall,SRV-DB-01,user024,IDS/IPS,Investigating,21,95,13,2024-01-09,15,Tuesday,False,False
2024-01-09 16:03:00,Suspicious Login,Medium,50.10.193.92,AD Server,WKS-IT-08,user034,IDS/IPS,Blocked,34,98,9,2024-01-09,16,Tuesday,False,True
2024-01-09 16:09:00,XSS Attack,High,67.34.195.163,VPN Gateway,SRV-WEB-14,user013,Network Monitor,Blocked,20,85,132,2024-01-09,16,Tuesday,False,True
2024-01-09 16:09:00,Port Scan,Medium,10.0.9.214,Email Server,SRV-MAIL-25,user036,Network Monitor,Blocked,55,87,5,2024-01-09,16,Tuesday,True,True
2024-01-09 16:11:00,Port Scan,Medium,10.0.6.59,Workstation,SRV-FILE-10,user049,IDS/IPS,Blocked,45,86,5,2024-01-09,16,Tuesday,True,True
2024-01-09 16:23:00,Port Scan,Low,10.0.19.38,File Server,WKS-IT-11,user049,SIEM,Detected,110,81,15,2024-01-09,16,Tuesday,True,False
2024-01-09 16:41:00,Suspicious Login,Low,187.120.128.241,Web Server,WKS-OPS-19,user028,IDS/IPS,False Positive,71,54,26,2024-01-09,16,Tuesday,False,False
2024-01-09 16:44:00,Phishing Attempt,Low,10.0.5.204,Email Server,WKS-FIN-06,user029,EDR,Blocked,58,93,9,2024-01-09,16,Tuesday,True,True
2024-01-09 17:12:00,Suspicious Login,Low,203.124.4.249,Firewall,WKS-IT-12,user049,Network Monitor,Blocked,50,77,39,2024-01-09,17,Tuesday,False,True
2024-01-09 17:16:00,XSS Attack,High,9.182.166.222,Database Server,SRV-DB-28,user039,IDS/IPS,Blocked,18,72,153,2024-01-09,17,Tuesday,False,True
2024-01-09 17:32:00,Data Exfiltration,Critical,11.248.224.144,Email Server,WKS-OPS-20,user042,IDS/IPS,Mitigated,6,78,110,2024-01-09,17,Tuesday,False,True
2024-01-09 17:38:00,File Integrity Violation,Medium,116.139.251.49,DNS Server,SRV-MAIL-20,sysadmin,EDR,False Positive,53,40,20,2024-01-09,17,Tuesday,False,False
2024-01-09 17:43:00,Phishing Attempt,Medium,11.243.79.96,Email Server,WKS-FIN-06,user049,Log Analysis,False Positive,59,48,45,2024-01-09,17,Tuesday,False,False
2024-01-09 18:00:00,Port Scan,Low,56.49.51.186,Email Server,WKS-OPS-01,user022,IDS/IPS,Blocked,118,85,22,2024-01-09,18,Tuesday,False,True
2024-01-09 18:01:00,Malware Detection,High,141.26.82.100,Email Server,WKS-FIN-02,user019,EDR,Investigating,21,77,90,2024-01-09,18,Tuesday,False,False
2024-01-09 18:16:00,XSS Attack,High,118.14.246.30,File Server,SRV-DB-23,user020,Antivirus,Blocked,15,86,183,2024-01-09,18,Tuesday,False,True
2024-01-09 18:21:00,DDoS Attack,High,52.120.123.224,AD Server,WKS-HR-09,user028,Network Monitor,Blocked,26,76,166,2024-01-09,18,Tuesday,False,True
2024-01-09 18:30:00,Port Scan,Medium,118.14.246.30,File Server,WKS-FIN-14,user044,Firewall,Blocked,60,87,36,2024-01-09,18,Tuesday,False,True
2024-01-09 18:32:00,File Integrity Violation,Medium,52.214.76.156,VPN Gateway,WKS-IT-08,user034,Antivirus,Blocked,22,93,47,2024-01-09,18,Tuesday,False,True
2024-01-09 18:36:00,Suspicious Login,Low,201.82.51.55,File Server,WKS-HR-09,admin,Network Monitor,Detected,73,75,42,2024-01-09,18,Tuesday,False,False
2024-01-09 18:56:00,Suspicious Login,Low,209.130.243.215,File Server,SRV-DC-26,user031,Network Monitor,Blocked,64,99,37,2024-01-09,18,Tuesday,False,True
2024-01-09 18:59:00,Suspicious Login,Low,210.134.187.117,DNS Server,SRV-FILE-10,user017,EDR,Detected,39,78,8,2024-01-09,18,Tuesday,False,False
2024-01-09 19:21:00,Phishing Attempt,Medium,83.56.49.134,Email Server,SRV-MAIL-03,user005,Antivirus,Blocked,31,99,32,2024-01-09,19,Tuesday,False,True
2024-01-09 19:47:00,DDoS Attack,High,106.223.202.64,AD Server,WKS-FIN-03,user037,SIEM,Investigating,11,78,23,2024-01-09,19,Tuesday,False,False
2024-01-09 19:55:00,Suspicious Login,Low,4.62.127.99,Database Server,WKS-OPS-01,user028,SIEM,False Positive,70,33,9,2024-01-09,19,Tuesday,False,False
2024-01-09 20:01:00,Unauthorized Access,High,10.0.20.2,DNS Server,WKS-OPS-19,root,IDS/IPS,Quarantined,6,97,27,2024-01-09,20,Tuesday,True,True
2024-01-09 20:22:00,Suspicious Login,Low,10.0.19.168,Workstation,WKS-FIN-05,user018,Antivirus,Detected,42,99,48,2024-01-09,20,Tuesday,True,False
2024-01-09 20:29:00,Phishing Attempt,Medium,52.214.76.156,Workstation,WKS-FIN-15,user037,IDS/IPS,Blocked,15,73,22,2024-01-09,20,Tuesday,False,True
2024-01-09 20:36:00,File Integrity Violation,Medium,2.133.89.105,Firewall,SRV-WEB-16,user015,Antivirus,Blocked,54,89,37,2024-01-09,20,Tuesday,False,True
2024-01-09 21:07:00,Suspicious Login,Low,169.34.22.214,DNS Server,SRV-WEB-16,user010,IDS/IPS,False Positive,100,48,21,2024-01-09,21,Tuesday,False,False
2024-01-09 21:27:00,Phishing Attempt,Low,10.0.6.133,Email Server,SRV-MAIL-29,user035,EDR,Blocked,32,75,6,2024-01-09,21,Tuesday,True,True
2024-01-09 21:35:00,File Integrity Violation,Medium,121.92.98.230,Database Server,SRV-DC-07,user016,Log Analysis,Blocked,41,77,16,2024-01-09,21,Tuesday,False,True
2024-01-09 21:59:00,Brute Force Attack,Critical,10.0.19.38,Email Server,SRV-MAIL-15,root,IDS/IPS,Investigating,1,77,181,2024-01-09,21,Tuesday,True,False
2024-01-09 22:17:00,Suspicious Login,Low,139.116.45.114,Firewall,SRV-MAIL-29,user014,Antivirus,Blocked,42,97,6,2024-01-09,22,Tuesday,False,True
2024-01-09 22:24:00,Suspicious Login,Low,194.244.153.3,VPN Gateway,SRV-FILE-10,user048,SIEM,Blocked,108,94,25,2024-01-09,22,Tuesday,False,True
2024-01-09 22:35:00,Suspicious Login,Medium,5.186.122.83,AD Server,SRV-WEB-14,user044,SIEM,Detected,42,95,34,2024-01-09,22,Tuesday,False,False
2024-01-09 23:12:00,Suspicious Login,Low,200.54.61.236,Web Server,WKS-FIN-02,user033,EDR,False Positive,79,56,29,2024-01-09,23,Tuesday,False,False
2024-01-09 23:15:00,Port Scan,Medium,177.83.30.56,Email Server,WKS-IT-16,user005,EDR,Detected,59,91,25,2024-01-09,23,Tuesday,False,False
2024-01-09 23:28:00,Port Scan,Medium,114.185.230.106,File Server,SRV-WEB-14,user021,Firewall,Blocked,40,78,16,2024-01-09,23,Tuesday,False,True
2024-01-09 23:31:00,Port Scan,Low,132.131.128.178,File Server,SRV-MAIL-25,user039,SIEM,False Positive,33,51,37,2024-01-09,23,Tuesday,False,False
2024-01-09 23:59:00,Unauthorized Access,High,10.0.6.145,VPN Gateway,WKS-IT-16,root,IDS/IPS,Blocked,17,88,98,2024-01-09,23,Tuesday,True,True
2024-01-10 00:04:00,Suspicious Login,Low,106.62.179.223,Web Server,WKS-FIN-02,user028,Network Monitor,Detected,87,99,28,2024-01-10,0,Wednesday,False,False
2024-01-10 00:24:00,Malware Detection,High,79.187.211.67,Email Server,WKS-FIN-05,user015,Firewall,Investigating,16,99,76,2024-01-10,0,Wednesday,False,False
2024-01-10 00:37:00,DDoS Attack,High,38.241.222.23,Email Server,SRV-MAIL-15,dbadmin,EDR,Blocked,25,86,163,2024-01-10,0,Wednesday,False,True
2024-01-10 00:58:00,Port Scan,Medium,10.0.9.140,Firewall,SRV-WEB-24,user004,Log Analysis,False Positive,29,32,46,2024-01-10,0,Wednesday,True,False
2024-01-10 01:11:00,Phishing Attempt,Low,10.0.2.11,Workstation,WKS-FIN-02,user006,EDR,False Positive,62,44,10,2024-01-10,1,Wednesday,True,False
2024-01-10 01:15:00,File Integrity Violation,Medium,10.0.8.107,Firewall,SRV-DC-18,user012,Antivirus,Blocked,41,79,11,2024-01-10,1,Wednesday,True,True
2024-01-10 01:25:00,Malware Detection,High,28.79.218.167,Workstation,WKS-OPS-13,user004,EDR,Quarantined,25,95,199,2024-01-10,1,Wednesday,False,True
2024-01-10 01:28:00,Privilege Escalation,Critical,76.174.59.206,Workstation,WKS-OPS-01,root,Antivirus,Investigating,4,70,60,2024-01-10,1,Wednesday,False,False
2024-01-10 01:30:00,Port Scan,Low,10.0.16.60,Database Server,WKS-OPS-20,user007,Firewall,False Positive,52,47,8,2024-01-10,1,Wednesday,True,False
2024-01-10 01:35:00,Suspicious Login,Low,34.91.16.52,DNS Server,WKS-FIN-17,user012,Antivirus,False Positive,98,59,12,2024-01-10,1,Wednesday,False,False
2024-01-10 01:45:00,Unauthorized Access,High,10.0.20.21,DNS Server,SRV-DC-11,user050,Firewall,Blocked,21,96,15,2024-01-10,1,Wednesday,True,True
2024-01-10 01:48:00,Suspicious Login,Medium,207.172.215.162,Email Server,SRV-DC-11,user004,SIEM,False Positive,24,57,9,2024-01-10,1,Wednesday,False,False
2024-01-10 01:51:00,Phishing Attempt,Low,35.161.249.77,Email Server,WKS-IT-08,user016,SIEM,Detected,52,92,8,2024-01-10,1,Wednesday,False,False
2024-01-10 01:51:00,Unauthorized Access,High,10.0.5.162,Web Server,SRV-WEB-05,user025,Antivirus,Quarantined,5,79,127,2024-01-10,1,Wednesday,True,True
2024-01-10 01:52:00,Phishing Attempt,Medium,157.207.36.21,Email Server,WKS-FIN-10,user030,Network Monitor,Blocked,48,81,39,2024-01-10,1,Wednesday,False,True
2024-01-10 01:59:00,DDoS Attack,High,169.34.22.214,AD Server,WKS-IT-04,user027,Antivirus,Quarantined,21,97,137,2024-01-10,1,Wednesday,False,True
2024-01-10 02:05:00,Port Scan,Medium,10.0.9.140,File Server,SRV-WEB-05,user039,Firewall,Detected,34,73,39,2024-01-10,2,Wednesday,True,False
2024-01-10 02:07:00,Suspicious Login,Low,106.62.179.223,Firewall,SRV-MAIL-20,user024,IDS/IPS,Detected,70,85,13,2024-01-10,2,Wednesday,False,False
2024-01-10 02:10:00,Phishing Attempt,Low,206.246.195.90,Email Server,WKS-OPS-18,user041,Log Analysis,Blocked,48,84,38,2024-01-10,2,Wednesday,False,True
2024-01-10 02:14:00,Port Scan,Low,10.0.4.170,AD Server,SRV-DC-26,user016,Antivirus,Detected,32,98,15,2024-01-10,2,Wednesday,True,False
2024-01-10 02:20:00,DDoS Attack,High,81.211.180.133,VPN Gateway,SRV-DC-26,user030,Network Monitor,Quarantined,19,81,62,2024-01-10,2,Wednesday,False,True
2024-01-10 02:38:00,Phishing Attempt,Medium,10.0.3.132,Email Server,SRV-MAIL-13,user016,Antivirus,False Positive,55,59,7,2024-01-10,2,Wednesday,True,False
2024-01-10 02:46:00,SQL Injection,Critical,111.195.100.38,Database Server,SRV-DB-01,user023,SIEM,Mitigated,15,82,177,2024-01-10,2,Wednesday,False,True
2024-01-10 03:11:00,Suspicious Login,Low,10.0.16.60,AD Server,SRV-DB-23,administrator,EDR,Blocked,100,85,3,2024-01-10,3,Wednesday,True,True
2024-01-10 03:14:00,DDoS Attack,High,124.66.0.230,DNS Server,SRV-DB-22,user013,Firewall,Quarantined,21,75,12,2024-01-10,3,Wednesday,False,True
2024-01-10 03:19:00,Phishing Attempt,Low,10.0.4.124,Email Server,SRV-MAIL-13,user002,EDR,Blocked,57,90,34,2024-01-10,3,Wednesday,True,True
2024-01-10 03:23:00,XSS Attack,High,185.220.102.106,VPN Gateway,SRV-DC-26,user022,Log Analysis,Blocked,24,84,98,2024-01-10,3,Wednesday,False,True
2024-01-10 03:25:00,File Integrity Violation,Medium,2.133.89.105,DNS Server,SRV-DB-04,root,EDR,Detected,52,73,29,2024-01-10,3,Wednesday,False,False
2024-01-10 03:31:00,Phishing Attempt,Medium,164.158.177.124,Workstation,WKS-FIN-15,user050,EDR,Blocked,51,86,5,2024-01-10,3,Wednesday,False,True
2024-01-10 03:42:00,Port Scan,Medium,86.133.184.93,DNS Server,WKS-OPS-13,user046,SIEM,Detected,55,78,10,2024-01-10,3,Wednesday,False,False
2024-01-10 04:03:00,Port Scan,Medium,197.93.135.43,Database Server,WKS-FIN-10,user025,Firewall,Detected,40,77,3,2024-01-10,4,Wednesday,False,False
2024-01-10 04:11:00,Phishing Attempt,Low,138.4.134.64,Workstation,SRV-MAIL-21,user013,SIEM,False Positive,102,36,27,2024-01-10,4,Wednesday,False,False
2024-01-10 04:16:00,Port Scan,Medium,122.239.139.141,Workstation,WKS-OPS-07,user017,Antivirus,Detected,15,72,11,2024-01-10,4,Wednesday,False,False
2024-01-10 04:32:00,Phishing Attempt,Low,3.103.146.50,Email Server,WKS-OPS-19,user005,Antivirus,Detected,89,99,11,2024-01-10,4,Wednesday,False,False
2024-01-10 04:42:00,Phishing Attempt,Medium,10.0.8.133,Workstation,WKS-FIN-15,user030,Log Analysis,Blocked,36,89,47,2024-01-10,4,Wednesday,True,True
2024-01-10 04:48:00,Suspicious Login,Low,27.144.137.33,AD Server,WKS-OPS-07,user036,EDR,Detected,72,90,43,2024-01-10,4,Wednesday,False,False
2024-01-10 04:59:00,Suspicious Login,Low,186.68.128.231,Email Server,WKS-OPS-13,user044,Log Analysis,Blocked,105,86,44,2024-01-10,4,Wednesday,False,True
2024-01-10 05:24:00,Suspicious Login,Low,36.60.117.115,File Server,SRV-DC-02,user028,SIEM,Detected,64,80,33,2024-01-10,5,Wednesday,False,False
2024-01-10 05:49:00,File Integrity Violation,Medium,162.21.62.65,Firewall,SRV-DB-04,user038,Firewall,False Positive,31,33,10,2024-01-10,5,Wednesday,False,False
2024-01-10 05:52:00,Port Scan,Low,140.209.131.49,File Server,SRV-WEB-16,user030,Antivirus,False Positive,42,52,35,2024-01-10,5,Wednesday,False,False
2024-01-10 05:56:00,File Integrity Violation,Medium,122.27.13.198,Firewall,SRV-WEB-27,user037,Firewall,Detected,34,72,16,2024-01-10,5,Wednesday,False,False
2024-01-10 06:05:00,Unauthorized Access,High,216.74.28.69,Database Server,WKS-OPS-20,user021,IDS/IPS,Blocked,18,82,120,2024-01-10,6,Wednesday,False,True
2024-01-10 06:20:00,Port Scan,Medium,102.42.53.68,VPN Gateway,SRV-DC-02,user022,Firewall,Blocked,22,79,16,2024-01-10,6,Wednesday,False,True
2024-01-10 06:22:00,Phishing Attempt,Medium,198.226.126.189,Email Server,WKS-IT-12,user014,SIEM,Blocked,42,97,16,2024-01-10,6,Wednesday,False,True
2024-01-10 06:42:00,Suspicious Login,Low,79.176.203.189,Email Server,SRV-DB-22,user011,EDR,Blocked,71,88,25,2024-01-10,6,Wednesday,False,True
2024-01-10 06:49:00,Suspicious Login,Medium,10.0.9.149,Database Server,SRV-DB-06,admin,Network Monitor,Blocked,15,74,35,2024-01-10,6,Wednesday,True,True
2024-01-10 06:50:00,Phishing Attempt,Medium,9.101.235.189,Workstation,WKS-OPS-19,root,Network Monitor,Blocked,56,74,4,2024-01-10,6,Wednesday,False,True
2024-01-10 07:06:00,Phishing Attempt,Low,184.224.4.60,Workstation,SRV-MAIL-13,user009,Firewall,False Positive,76,51,44,2024-01-10,7,Wednesday,False,False
2024-01-10 07:17:00,Port Scan,Low,103.143.230.47,Database Server,SRV-MAIL-03,user011,Firewall,Blocked,72,73,3,2024-01-10,7,Wednesday,False,True
2024-01-10 07:22:00,Suspicious Login,Medium,10.0.5.94,Web Server,SRV-MAIL-13,admin,Antivirus,Blocked,40,96,32,2024-01-10,7,Wednesday,True,True
2024-01-10 08:07:00,Phishing Attempt,Low,9.118.86.173,Email Server,WKS-OPS-13,sysadmin,EDR,Blocked,39,96,40,2024-01-10,8,Wednesday,False,True
2024-01-10 08:08:00,SQL Injection,Critical,36.60.117.115,Database Server,SRV-DB-01,user030,EDR,Mitigated,14,78,50,2024-01-10,8,Wednesday,False,True
2024-01-10 08:21:00,Suspicious Login,Medium,100.159.165.41,File Server,WKS-FIN-15,user019,IDS/IPS,False Positive,40,57,22,2024-01-10,8,Wednesday,False,False
2024-01-10 08:24:00,Port Scan,Low,10.0.17.11,VPN Gateway,SRV-MAIL-29,user023,EDR,Blocked,69,79,42,2024-01-10,8,Wednesday,True,True
2024-01-10 08:27:00,DDoS Attack,High,200.145.181.84,File Server,SRV-MAIL-20,user043,Firewall,Blocked,11,77,128,2024-01-10,8,Wednesday,False,True
2024-01-10 08:30:00,Phishing Attempt,Low,10.0.8.12,Workstation,SRV-MAIL-15,user004,EDR,Blocked,45,74,7,2024-01-10,8,Wednesday,True,True
2024-01-10 08:32:00,Phishing Attempt,Medium,10.0.5.113,Workstation,WKS-FIN-17,user005,Firewall,Detected,36,92,21,2024-01-10,8,Wednesday,True,False
2024-01-10 08:46:00,Port Scan,Low,142.247.91.95,VPN Gateway,SRV-DB-28,user027,IDS/IPS,False Positive,112,51,43,2024-01-10,8,Wednesday,False,False
2024-01-10 09:05:00,Port Scan,Low,81.211.180.133,File Server,WKS-OPS-01,user042,IDS/IPS,Detected,76,75,26,2024-01-10,9,Wednesday,False,False
2024-01-10 09:41:00,Phishing Attempt,Low,149.51.166.93,Workstation,SRV-MAIL-13,user003,Log Analysis,Blocked,62,82,12,2024-01-10,9,Wednesday,False,True
2024-01-10 09:48:00,Phishing Attempt,Medium,116.139.251.49,Email Server,WKS-OPS-19,user046,Log Analysis,False Positive,35,44,9,2024-01-10,9,Wednesday,False,False
2024-01-10 09:55:00,File Integrity Violation,Medium,33.67.87.8,DNS Server,WKS-OPS-19,user037,Log Analysis,Blocked,59,75,1,2024-01-10,9,Wednesday,False,True
2024-01-10 09:56:00,Phishing Attempt,Low,141.26.82.100,Email Server,SRV-MAIL-15,user032,Firewall,Blocked,48,71,9,2024-01-10,9,Wednesday,False,True
2024-01-10 09:57:00,Phishing Attempt,Low,198.45.127.41,Email Server,WKS-FIN-02,user013,Network Monitor,Blocked,53,83,3,2024-01-10,9,Wednesday,False,True
2024-01-10 10:02:00,Phishing Attempt,Low,26.138.120.143,Email Server,WKS-OPS-19,user040,Firewall,Blocked,73,70,7,2024-01-10,10,Wednesday,False,True
2024-01-10 10:02:00,Phishing Attempt,Medium,124.152.101.93,Workstation,SRV-MAIL-29,user010,Firewall,Detected,58,91,48,2024-01-10,10,Wednesday,False,False
2024-01-10 10:16:00,File Integrity Violation,Medium,76.250.97.146,Firewall,WKS-IT-04,user038,EDR,Blocked,54,76,28,2024-01-10,10,Wednesday,False,True
2024-01-10 10:16:00,Port Scan,Low,10.0.5.94,VPN Gateway,WKS-FIN-17,user038,EDR,Detected,67,87,49,2024-01-10,10,Wednesday,True,False
2024-01-10 10:24:00,Suspicious Login,Low,10.0.19.188,AD Server,SRV-DB-22,user002,SIEM,Blocked,105,90,5,2024-01-10,10,Wednesday,True,True
2024-01-10 10:28:00,Phishing Attempt,Medium,159.79.43.168,Email Server,WKS-OPS-13,user037,Antivirus,False Positive,35,56,38,2024-01-10,10,Wednesday,False,False
2024-01-10 10:47:00,Port Scan,Medium,106.223.202.64,AD Server,SRV-MAIL-20,user042,Log Analysis,Blocked,17,96,15,2024-01-10,10,Wednesday,False,True
2024-01-10 10:51:00,Port Scan,Low,192.212.54.197,AD Server,SRV-DC-26,user017,IDS/IPS,Detected,97,77,3,2024-01-10,10,Wednesday,False,False
2024-01-10 10:57:00,Phishing Attempt,Low,106.223.202.64,Workstation,WKS-FIN-06,user001,SIEM,False Positive,36,60,5,2024-01-10,10,Wednesday,False,False
2024-01-10 12:09:00,File Integrity Violation,Medium,136.79.230.76,Workstation,SRV-WEB-27,user002,EDR,False Positive,55,55,20,2024-01-10,12,Wednesday,False,False
2024-01-10 12:42:00,Port Scan,Low,10.0.13.94,VPN Gateway,WKS-IT-08,user014,EDR,Blocked,114,87,19,2024-01-10,12,Wednesday,True,True
2024-01-10 12:50:00,Suspicious Login,Medium,138.216.187.157,Firewall,WKS-FIN-06,user047,Firewall,Detected,26,87,42,2024-01-10,12,Wednesday,False,False
2024-01-10 12:59:00,Privilege Escalation,Critical,10.0.18.51,Firewall,SRV-DB-06,root,Network Monitor,Investigating,4,85,15,2024-01-10,12,Wednesday,True,False
2024-01-10 13:01:00,Phishing Attempt,Low,10.0.3.132,Email Server,SRV-MAIL-25,user043,Firewall,Detected,115,78,27,2024-01-10,13,Wednesday,True,False
2024-01-10 13:03:00,Port Scan,Medium,122.239.139.141,File Server,WKS-FIN-17,user011,Firewall,Detected,21,94,19,2024-01-10,13,Wednesday,False,False
2024-01-10 13:14:00,Suspicious Login,Low,5.186.122.83,Workstation,WKS-IT-11,user005,IDS/IPS,False Positive,49,57,8,2024-01-10,13,Wednesday,False,False
2024-01-10 13:26:00,Suspicious Login,Medium,142.247.91.95,Database Server,WKS-OPS-20,user050,Log Analysis,False Positive,32,60,12,2024-01-10,13,Wednesday,False,False
2024-01-10 13:27:00,Suspicious Login,Medium,42.199.193.57,DNS Server,SRV-WEB-08,user033,Log Analysis,Blocked,49,84,33,2024-01-10,13,Wednesday,False,True
2024-01-10 13:34:00,Suspicious Login,Medium,216.74.28.69,AD Server,SRV-DB-06,user023,Log Analysis,Blocked,20,81,12,2024-01-10,13,Wednesday,False,True
2024-01-10 14:03:00,Phishing Attempt,Medium,10.0.8.213,Email Server,WKS-FIN-17,user002,EDR,Detected,20,72,11,2024-01-10,14,Wednesday,True,False
2024-01-10 14:13:00,Phishing Attempt,Low,3.6.107.98,Workstation,WKS-FIN-10,administrator,Network Monitor,Detected,98,76,31,2024-01-10,14,Wednesday,False,False
2024-01-10 14:15:00,Port Scan,Low,157.175.187.48,Web Server,SRV-DB-22,dbadmin,SIEM,False Positive,85,33,33,2024-01-10,14,Wednesday,False,False
2024-01-10 14:26:00,Brute Force Attack,Critical,199.220.215.95,Email Server,SRV-MAIL-13,administrator,Network Monitor,Investigating,8,94,160,2024-01-10,14,Wednesday,False,False
2024-01-10 14:29:00,Port Scan,Low,10.0.19.169,File Server,WKS-OPS-13,user050,SIEM,Blocked,101,94,30,2024-01-10,14,Wednesday,True,True
2024-01-10 14:40:00,Suspicious Login,Low,200.54.61.236,DNS Server,SRV-MAIL-13,user003,IDS/IPS,False Positive,87,36,1,2024-01-10,14,Wednesday,False,False
2024-01-10 14:43:00,XSS Attack,High,185.220.102.141,DNS Server,WKS-IT-12,user022,SIEM,Blocked,28,96,11,2024-01-10,14,Wednesday,False,True
2024-01-10 14:53:00,Suspicious Login,Low,116.139.251.49,Database Server,SRV-DC-09,sysadmin,IDS/IPS,Blocked,106,86,36,2024-01-10,14,Wednesday,False,True
2024-01-10 14:55:00,Suspicious Login,Medium,10.0.6.93,VPN Gateway,WKS-FIN-02,user036,EDR,Blocked,36,73,40,2024-01-10,14,Wednesday,True,True
2024-01-10 15:11:00,Suspicious Login,Medium,68.105.117.52,File Server,SRV-MAIL-20,user035,Log Analysis,False Positive,42,39,3,2024-01-10,15,Wednesday,False,False
2024-01-10 15:16:00,Suspicious Login,Medium,10.0.8.218,AD Server,WKS-OPS-13,user009,Network Monitor,Blocked,31,96,25,2024-01-10,15,Wednesday,True,True
2024-01-10 15:20:00,Port Scan,Medium,209.141.115.156,DNS Server,SRV-WEB-27,user005,EDR,Blocked,38,72,32,2024-01-10,15,Wednesday,False,True
2024-01-10 15:21:00,Suspicious Login,Low,202.112.117.205,Firewall,SRV-DC-02,user002,Firewall,Detected,71,75,46,2024-01-10,15,Wednesday,False,False
2024-01-10 15:23:00,Suspicious Login,Medium,10.0.20.184,Workstation,WKS-HR-09,user039,Log Analysis,Blocked,21,81,8,2024-01-10,15,Wednesday,True,True
2024-01-10 15:26:00,Phishing Attempt,Low,3.103.146.50,Email Server,WKS-IT-04,user008,Antivirus,Blocked,103,76,38,2024-01-10,15,Wednesday,False,True
2024-01-10 15:40:00,Phishing Attempt,Low,28.79.218.167,Workstation,WKS-FIN-02,user020,Log Analysis,Blocked,100,94,35,2024-01-10,15,Wednesday,False,True
2024-01-10 15:41:00,Phishing Attempt,Low,83.56.49.134,Email Server,WKS-IT-11,user043,Firewall,Blocked,42,98,26,2024-01-10,15,Wednesday,False,True
2024-01-10 16:14:00,Suspicious Login,Medium,56.137.93.243,Firewall,SRV-DB-06,user043,Firewall,False Positive,32,53,4,2024-01-10,16,Wednesday,False,False
2024-01-10 16:22:00,Port Scan,Medium,10.0.5.189,Database Server,WKS-IT-08,user001,IDS/IPS,Blocked,45,71,31,2024-01-10,16,Wednesday,True,True
2024-01-10 16:42:00,SQL Injection,Critical,86.133.184.93,Database Server,SRV-DB-22,user007,Firewall,Blocked,3,88,153,2024-01-10,16,Wednesday,False,True
2024-01-10 16:49:00,Unauthorized Access,High,10.0.12.60,DNS Server,SRV-DC-11,user012,Network Monitor,Investigating,23,92,36,2024-01-10,16,Wednesday,True,False
2024-01-10 16:50:00,Data Exfiltration,Critical,102.52.48.17,File Server,WKS-FIN-17,user046,Antivirus,Mitigated,3,93,184,2024-01-10,16,Wednesday,False,True
2024-01-10 17:02:00,Port Scan,Low,142.247.91.95,Firewall,SRV-DB-01,user044,EDR,False Positive,64,48,47,2024-01-10,17,Wednesday,False,False
2024-01-10 17:06:00,Port Scan,Medium,9.101.235.189,Workstation,SRV-WEB-16,user004,SIEM,False Positive,28,49,43,2024-01-10,17,Wednesday,False,False
2024-01-10 17:25:00,Phishing Attempt,Medium,10.0.5.204,Email Server,WKS-FIN-05,user009,SIEM,Blocked,52,83,38,2024-01-10,17,Wednesday,True,True
2024-01-10 17:28:00,Suspicious Login,Low,10.184.122.168,File Server,WKS-FIN-10,dbadmin,IDS/IPS,Detected,120,83,17,2024-01-10,17,Wednesday,False,False
2024-01-10 17:41:00,Phishing Attempt,Medium,10.0.12.199,Workstation,WKS-FIN-06,user038,Antivirus,False Positive,31,52,9,2024-01-10,17,Wednesday,True,False
2024-01-10 17:43:00,Port Scan,Low,10.0.16.223,Database Server,WKS-OPS-13,user016,Antivirus,Blocked,35,77,16,2024-01-10,17,Wednesday,True,True
2024-01-10 17:57:00,Malware Detection,High,10.0.16.241,Email Server,SRV-MAIL-21,user014,Firewall,Quarantined,8,88,10,2024-01-10,17,Wednesday,True,True
2024-01-10 18:00:00,Unauthorized Access,High,10.0.3.133,Web Server,SRV-WEB-27,user007,Firewall,Blocked,11,84,46,2024-01-10,18,Wednesday,True,True
2024-01-10 18:05:00,Port Scan,Medium,10.0.17.226,DNS Server,SRV-MAIL-21,user027,SIEM,Blocked,57,86,44,2024-01-10,18,Wednesday,True,True
2024-01-10 18:22:00,File Integrity Violation,Medium,194.244.153.3,File Server,WKS-IT-11,user010,Antivirus,Blocked,39,81,13,2024-01-10,18,Wednesday,False,True
2024-01-10 18:31:00,Port Scan,Medium,4.62.127.99,VPN Gateway,SRV-DC-18,user028,IDS/IPS,False Positive,31,30,28,2024-01-10,18,Wednesday,False,False
2024-01-10 18:36:00,Brute Force Attack,Critical,10.0.19.42,Web Server,SRV-DB-04,administrator,SIEM,Investigating,9,79,62,2024-01-10,18,Wednesday,True,False
2024-01-10 18:51:00,DDoS Attack,High,28.79.218.167,AD Server,SRV-FILE-10,user019,Firewall,Blocked,10,83,13,2024-01-10,18,Wednesday,False,True
2024-01-10 18:51:00,Phishing Attempt,Medium,76.250.97.146,Workstation,WKS-IT-12,user030,Firewall,Blocked,34,90,15,2024-01-10,18,Wednesday,False,True
